date,day_sin,day_cos,week_sin,week_cos,month_sin,month_cos,quarter_sin,quarter_cos,year,open,high,low,volume,ema20,ema50,ema200,rsi14,macdline,macdsignal,atr14,bollingermid,bollingerlow,bollingerup,tr10by,tr2by,cds10,cds2,usdtry,xauusd,dollarindex,brentoil,emergingeem,sp500,dax,Nikkei,vix,pmi,pmi_upt,pmi_ds,m2,m2_upt,m2_ds,inflationyoy,inf_upt,inf_ds,interestrate,int_ump,int_ds,unemployment,unemp_upt,unemp_ds,gdpgrowth,gdp_upt,gdp_ds,fedrate,fed_upt,fedrate_ds,dif,close
22.03.2024,-2.44929359829471e-16,1,0.989040187322164,0.147646564002481,1,6.12323399573677e-17,1,6.12323399573677e-17,2024,9162.41,9223.2,9080.87,2.77,8988.61846504122,8779.4986927469,7691.38138871818,56.9677538436297,34.5554360251281,46.9625759354385,173.650186763902,9013.3835,8687.92610666758,9338.84089333243,24.92,43.29,393.26,180.34,32.0132,2164.15,104.47,85.43,40.86,5234.18,18205.94,40888.43,13.06,50.2,0,15,14287260195,0,15,67.07,0,14,50,0,1,9.1,0,9,4,0,16,5.5,0,170,-29.2000000000007,9111.5
25.03.2024,0.866025403784439,-0.5,0.999560836508794,0.0296333278225597,1,6.12323399573677e-17,1,6.12323399573677e-17,2024,9113.27,9336.02,9029.38,3.55,8992.50051598967,8789.297959698,7704.69480773591,55.6369341701161,34.6147785141475,44.4930164511803,191.382161862049,8998.146,8709.45899473943,9286.83300526057,25.06,43.19,397.52,184.34,32.1146,2171.45,104.23,86.75,40.89,5218.19,18261.31,40414.12,13.19,50.2,0,16,14287260195,0,16,67.07,0,15,50,0,2,9.1,0,10,4,0,17,5.5,0,171,-82.1200000000008,9029.38
26.03.2024,1.22464679914735e-16,-1,0.999560836508794,0.0296333278225597,1,6.12323399573677e-17,1,6.12323399573677e-17,2024,9029.5,9048.81,8760.63,3.49,8974.86999065732,8790.00705931769,7715.66679969874,51.9577768633172,16.5573997974061,38.9058931204254,204.288540280442,8979.541,8692.1012617005,9266.9807382995,25.33,43.63,401.11,188.25,32.1737,2178.58,104.29,86.25,40.86,5203.58,18384.35,40398.03,13.24,50.2,0,17,14287260195,0,17,67.07,0,16,50,0,3,9.1,0,11,4,0,18,5.5,0,172,-222,8807.38
27.03.2024,-0.866025403784438,-0.5,0.999560836508794,0.0296333278225597,1,6.12323399573677e-17,1,6.12323399573677e-17,2024,8834.01,8906.38,8749,2.72,8958.85570583282,8790.66246875621,7726.52305044801,40.4449695734099,2.16854297035934,31.5584230904122,198.03406824305,8966.759,8672.17878635782,9261.33921364218,25.13,43.31,398.51,185.31,32.2459,2194.02,104.35,86.09,40.93,5248.49,18477.09,40762.73,12.78,50.2,0,18,14287260195,0,18,67.07,0,17,50,0,4,9.1,0,12,4,0,19,5.5,0,173,-0.659999999999854,8806.72
28.03.2024,-0.866025403784439,0.5,0.999560836508794,0.0296333278225597,1,6.12323399573677e-17,1,6.12323399573677e-17,2024,8863.66,9079.97,8863.66,2.65,8970.39040051541,8802.00786213832,7739.99018427439,47.4318861918297,12.6682301517849,27.7803845026867,208.062859143976,8961.073,8680.89802624253,9241.24797375747,25.13,41.21,400.72,187.32,32.3045,2232.38,104.55,87.48,41.08,5254.35,18492.49,40168.07,13.01,50.2,0,19,14287260195,0,19,67.07,0,18,50,0,5,9.1,0,13,4,0,20,5.5,0,174,273.25,9079.97
29.03.2024,-2.44929359829471e-16,1,0.999560836508794,0.0296333278225597,1,6.12323399573677e-17,1,6.12323399573677e-17,2024,9125.29,9154.31,9055.66,2.74,8986.77226713299,8815.35657342701,7753.94451079903,50.3512709500916,25.7302844374972,27.3703644896488,193.47447792478,8963.3355,8677.85318291649,9248.81781708351,25.24,41.23,383.84,170.42,32.346,2232.38,104.55,87.48,41.08,5254.35,18492.49,40369.44,13.01,50.2,0,20,14287260195,0,20,67.07,0,19,50,0,6,9.1,0,14,4,0,21,5.5,0,175,62.4300000000003,9142.4
01.04.2024,0.866025403784439,-0.5,0.996049842615217,-0.0887958953229348,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9234.48,9258.64,8961.52,3.27,9003.03586073937,8828.77553133184,7767.91063506968,53.0346771262626,36.8786143258767,29.2720144568944,207.293880868142,8975.83,8678.96285239637,9272.69714760363,24.85,40.81,383.89,170.42,32.075,2250.36,105.02,87.42,41.15,5243.77,18492.49,39803.09,13.65,50,1,0,14570464514,1,0,67.07,0,20,50,0,7,9.1,0,15,4,0,22,5.5,0,176,15.1400000000012,9157.54
02.04.2024,1.22464679914735e-16,-1,0.996049842615217,-0.0887958953229348,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9186,9266.01,8993.46,3.23,9006.63911209752,8837.09296147569,7780.5768974073,54.6124080272282,35.885783163485,30.5947681982125,215.99469675239,8984.8475,8691.79622366229,9277.89877633771,24.69,40.31,383.93,170.43,32.0436,2280.1,104.82,88.92,41.28,5205.81,18283.13,39838.91,14.61,50,0,1,14570464514,0,1,67.07,0,21,50,0,8,9.1,0,16,4,0,23,5.5,0,177,-116.67,9040.87
03.04.2024,-0.866025403784438,-0.5,0.996049842615217,-0.0887958953229348,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,8983.32,9018.58,8903.17,2.76,9000.84491094538,8841.35598259429,7792.17115713459,52.0976194646153,27.1150375728539,29.8988220731408,205.555403852071,8994.9085,8723.57756923366,9266.23943076634,24.77,40.19,384.15,170.45,31.9485,2299.17,104.25,89.35,41.31,5211.49,18367.72,39451.85,14.33,50,0,2,14570464514,0,2,68.5,1,0,50,0,9,9.1,0,17,4,0,24,5.5,0,178,-95.0700000000015,8945.8
04.04.2024,-0.866025403784439,0.5,0.996049842615217,-0.0887958953229348,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,8949.12,9168.73,8938.97,3.3,9013.05206228392,8852.63692445333,7805.47313567057,59.3097077386635,34.5502079782254,30.8290992541577,208.782683338462,8998.6505,8721.86824323107,9275.43275676894,25.12,39.61,379.51,165.49,31.8703,2289.43,104.12,90.65,41.16,5147.21,18403.13,39773.14,16.35,50,0,3,14570464514,0,3,68.5,0,1,50,0,10,9.1,0,18,4,0,25,5.5,0,179,183.220000000001,9129.02
05.04.2024,-2.44929359829471e-16,1,0.996049842615217,-0.0887958953229348,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9275.88,9618.83,9249.78,3.58,9070.74519920926,8882.68371172967,7823.51648755444,72.6066179423339,79.0549117661576,40.4742617565577,246.252992226667,9021.826,8634.3306179209,9409.32138207911,25.33,39.61,371.26,157.06,32.0374,2329.5,104.3,91.17,41.25,5204.34,18175.04,38992.08,16.03,50,0,4,14570464514,0,4,68.5,0,2,50,0,11,9.1,0,19,4,0,26,5.5,0,180,489.809999999999,9618.83
08.04.2024,0.866025403784439,-0.5,0.978556492299504,-0.205978618741098,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9639.23,9766.57,9627.4,2.96,9136.07327547504,8916.95846813243,7842.75204489221,71.5511533950215,124.019737676746,57.1833569405955,233.117926596445,9053.0695,8545.9354513875,9560.2035486125,25.62,39.69,376.94,162.54,31.9764,2338.89,104.14,90.38,41.52,5202.39,18318.97,39347.04,15.19,50,0,5,14570464514,0,5,68.5,0,3,50,0,12,9.1,0,20,4,0,27,5.5,0,181,137.860000000001,9756.69
09.04.2024,1.22464679914735e-16,-1,0.978556492299504,-0.205978618741098,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9807.65,9849.26,9746.84,1.22,9200.6558206679,8952.14401840175,7862.36834295298,72.0216763820744,162.422154128897,78.2311163782558,215.691536383585,9090.3275,8479.38948312931,9701.2655168707,25.62,39.69,378.33,164.5,32.2706,2352.58,104.15,89.42,41.8,5209.91,18076.69,39773.13,14.98,50,0,6,14570464514,0,6,68.5,0,4,50,0,13,9.1,0,21,4,0,28,5.5,0,182,57.5,9814.19
15.04.2024,0.866025403784439,-0.5,0.947326353854191,-0.320269853862838,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9759.28,9823.53,9679.8,3.15,9246.28859965191,8980.67954709188,7880.45224003803,64.1919213192089,179.937982926123,98.5724896878293,206.096664865774,9128.806,8470.52341683297,9787.08858316703,25.57,40.56,388.66,175.99,32.4013,2382.51,106.21,90.1,40.27,5061.82,18026.58,39232.8,19.23,50,0,7,14570464514,0,7,68.5,0,5,50,0,14,8.7,1,0,4,0,29,5.5,0,183,-134.390000000001,9679.8
16.04.2024,1.22464679914735e-16,-1,0.947326353854191,-0.320269853862838,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9645.01,9650.42,9513.24,2.72,9275.03159016125,9002.930937402,7897.04565058491,60.9047721334978,181.103854685476,115.078762687359,200.825109550338,9162.0345,8488.95876432322,9835.11023567678,25.8,41.41,390.21,177.96,32.3857,2382.83,106.26,90.02,39.74,5051.41,17766.23,38471.2,18.4,50,0,8,14570464514,0,8,68.5,0,6,50,0,15,8.7,0,1,4,0,30,5.5,0,184,-131.709999999999,9548.09
17.04.2024,-0.866025403784438,-0.5,0.947326353854191,-0.320269853862838,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9617.18,9716.94,9503.64,2.71,9299.35905776494,9023.61874377839,7913.29862918606,62.9324895603743,178.547841338124,127.772578417512,202.488428276959,9197.123,8524.04589244099,9870.20010755901,26.27,41.28,398.15,189.34,32.3816,2360.81,105.95,87.29,39.71,5022.21,17770.02,37961.8,18.21,50,0,9,14570464514,0,9,68.5,0,7,50,0,16,8.7,0,2,4,0,31,5.5,0,185,-17.6200000000008,9530.47
18.04.2024,-0.866025403784439,0.5,0.947326353854191,-0.320269853862838,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9564.85,9601.56,9475.75,2.1,9320.80962369209,9043.26467539493,7929.33137914441,70.83447109882,174.041473714551,137.02635747692,192.264637840031,9237.447,8589.02114126371,9885.87285873629,26.56,41.29,396.76,188.32,32.5224,2378.25,106.15,87.11,39.87,5011.12,17837.4,38079.7,18,50,0,10,14570464514,0,10,68.5,0,8,50,0,17,8.7,0,3,4,0,32,5.5,0,186,-5.8799999999992,9524.59
19.04.2024,-2.44929359829471e-16,1,0.947326353854191,-0.320269853862838,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9431.16,9714.77,9420.9,3.22,9356.30013572141,9068.76253126179,7946.88489775989,73.4659313440103,181.998576303324,146.0208012422,205.812019461361,9275.626,8613.67288929295,9937.57911070705,26.65,41.25,391.28,181.41,32.4941,2390.45,106.15,87.29,39.71,4967.23,17737.36,37068.35,18.71,50,0,11,14570464514,0,11,68.5,0,9,50,0,18,8.7,0,4,4,0,33,5.5,0,187,168.869999999999,9693.46
22.04.2024,0.866025403784439,-0.5,0.902797829965743,-0.430065202276521,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9794.74,9831.5,9645.02,2.94,9383.79726565271,9091.36086336917,7963.78176444884,66.9724439958909,182.29455609449,153.275552212658,203.234416866513,9310.121,8646.59075171,9973.65124829,27.04,41.29,389.07,177.5,32.4862,2326.29,106.08,87,40.14,5010.6,17860.8,37438.61,16.94,50,0,12,14570464514,0,12,68.5,0,10,50,0,19,8.7,0,5,4,0,34,5.5,0,188,-48.4399999999987,9645.02
24.04.2024,-0.866025403784438,-0.5,0.902797829965743,-0.430065202276521,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9716.25,9766.89,9667.55,3.29,9416.01562130483,9116.09533931548,7981.27736878269,67.2603841000447,186.597052442617,159.93985225865,192.385827950977,9339.1905,8656.25440535617,10022.1265946438,27.03,41.12,383.88,167.56,32.5393,2315.82,105.86,88.02,40.61,5071.63,18088.7,38460.08,15.97,50,0,13,14570464514,0,13,68.5,0,11,50,0,20,8.7,0,6,4,0,35,5.5,0,189,77.0699999999997,9722.09
25.04.2024,-0.866025403784439,0.5,0.902797829965743,-0.430065202276521,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9753.97,9826.85,9664.45,3.01,9444.65889546627,9139.65120836193,7998.54595217788,66.7491299425552,187.417104539381,165.435302714796,188.387717557514,9369.454,8675.44750133787,10063.4604986621,26.44,40.83,389.4,173.51,32.5152,2331.78,105.6,89.01,40.7,5048.42,17917.28,37628.48,15.37,50,0,14,14570464514,0,14,68.5,0,12,50,0,21,8.7,0,7,4,0,36,5.5,0,190,-5.31999999999971,9716.77
26.04.2024,-2.44929359829471e-16,1,0.902797829965743,-0.430065202276521,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9763.37,9956.11,9751.47,3.45,9489.51233399329,9170.08135705362,8017.62131583781,74.9698848487962,201.786466101925,172.705535392222,195.181355216512,9413.766,8698.34345233949,10129.1885476605,26.39,40.6,386.45,170.52,32.4036,2337.72,105.94,89.5,41.17,5099.96,18161.01,37934.76,15.03,50,0,15,14570464514,0,15,68.5,0,13,50,0,22,8.7,0,8,4,0,37,5.5,0,191,198.85,9915.62
29.04.2024,0.866025403784439,-0.5,0.845596003501826,-0.533823377964791,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,9992.45,10082.77,9942.14,2.95,9546.01306408917,9205.87306854172,8038.1700589638,81.1722387028498,224.078855176829,182.980199349144,191.443841187644,9477.5355,8762.32906804155,10192.7419319584,26.24,40.32,378.75,162.58,32.4153,2334.44,105.58,88.4,41.57,5116.17,18118.32,37934.76,14.67,50,0,16,14570464514,0,16,68.5,0,14,50,0,23,8.7,0,9,4,0,38,5.5,0,192,167.15,10082.77
30.04.2024,1.22464679914735e-16,-1,0.845596003501826,-0.533823377964791,0.866025403784439,-0.5,1.22464679914735e-16,-1,2024,10081.68,10132.88,10036.81,2.84,9593.60610560449,9238.80902663812,8058.14587927262,77.3239940387481,236.036836871679,193.591526853651,178.727329029291,9539.4865,8854.94661884202,10224.026381158,26.55,40.58,372.95,156.62,32.4007,2285.57,106.22,87.86,40.99,5035.69,17932.17,38405.66,15.65,50,0,17,14570464514,0,17,68.5,0,15,50,0,24,8.7,0,10,4,0,39,5.5,0,193,-37.0300000000007,10045.74
02.05.2024,-0.866025403784439,0.5,0.845596003501826,-0.533823377964791,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10097.39,10208.79,10097.39,3.3,9652.18171459454,9276.84200598564,8079.54393022513,71.8354805271731,255.711416981638,206.015504879248,176.637018492052,9595.9205,8885.28639011978,10306.5546098802,27.06,41.14,375.72,161.1,32.3014,2303.29,105.3,83.67,42.09,5064.2,17896.5,38236.07,14.68,49.3,1,0,14841398681,1,0,68.5,0,16,50,0,25,8.7,0,11,4,0,40,5.5,0,194,162.91,10208.65
03.05.2024,-2.44929359829471e-16,1,0.845596003501826,-0.533823377964791,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10237.02,10286.57,10177.34,3.15,9711.67678939506,9316.0591822215,8101.4079707204,70.304534844688,273.654732828683,219.543350469135,167.649416026445,9652.6445,8913.87928064729,10391.4097193527,27.09,40.63,367,153.12,32.3346,2301.56,105.03,82.96,42.47,5127.79,17993.69,38236.07,13.49,49.3,0,1,14841398681,0,1,69.8,1,0,50,0,26,8.7,0,12,4,0,41,5.5,0,195,68.2299999999996,10276.88
06.05.2024,0.866025403784439,-0.5,0.776523862718042,-0.630087843581711,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10282.33,10325.68,10202.03,2.82,9764.57328564315,9353.35450840889,8122.95704563861,68.3619025996141,283.813345155244,232.397349406357,161.782827222919,9708.122,8959.32837644415,10456.9156235558,27.12,40.72,368.25,153.16,32.2624,2323.57,105.05,83.33,42.51,5180.74,18175.21,38236.07,13.49,49.3,0,2,14841398681,0,2,69.8,0,1,50,0,27,8.7,0,13,4,0,42,5.5,0,196,-9.78999999999905,10267.09
07.05.2024,1.22464679914735e-16,-1,0.776523862718042,-0.630087843581711,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10282.75,10375.74,10144.74,3.42,9819.04249653428,9391.90923356933,8144.98234866708,78.1054199335777,294.075011848074,244.7328818947,171.011783593197,9772.9035,9043.23345124256,10502.5735487574,26.68,40.6,368.16,153.17,32.2515,2313.79,105.41,83.16,42.27,5187.7,18430.05,38835.1,13.23,49.3,0,3,14841398681,0,3,69.8,0,2,50,0,28,8.7,0,14,4,0,43,5.5,0,197,69.4099999999999,10336.5
08.05.2024,-0.866025403784438,-0.5,0.776523862718042,-0.630087843581711,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10358.1,10383.25,10233.84,2.35,9859.87178257863,9425.47161656661,8165.90540987437,81.0871574307753,291.683724933931,254.123050502547,168.13154578077,9838.001,9191.45347026509,10484.5485297349,26.54,40.62,357.85,142.24,32.2239,2308.65,105.55,83.58,42.28,5187.67,18498.38,38202.37,13,49.3,0,4,14841398681,0,4,69.8,0,3,50,0,29,8.7,0,15,4,0,44,5.5,0,198,-88.75,10247.75
09.05.2024,-0.866025403784439,0.5,0.776523862718042,-0.630087843581711,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10274.38,10304.29,10187.83,2.51,9898.796374714,9458.53469042674,8186.8275450995,82.7022764126786,288.147830913633,260.928006584764,161.242006343335,9894.979,9313.97678401002,10475.98121599,25.86,40.04,357.83,142.24,32.238,2345.88,105.23,83.88,42.41,5214.08,18686.6,38073.98,12.69,49.3,0,5,14841398681,0,5,69.8,0,4,50,0,30,8.7,0,16,4,0,45,5.5,0,199,20.8299999999999,10268.58
10.05.2024,-2.44929359829471e-16,1,0.776523862718042,-0.630087843581711,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10276.76,10364.6,10218.58,3.05,9929.25195807457,9488.34038884138,8207.04398743682,79.5906707031084,278.105203622359,264.363445992283,159.212405497557,9924.9665,9342.06968416866,10507.8633158313,25.59,39.29,352.83,137.27,32.1989,2360.14,105.3,82.79,42.5,5222.68,18772.85,38229.11,12.55,49.3,0,6,14841398681,0,6,69.8,0,5,50,0,31,8.6,1,0,4,0,46,5.5,0,200,-50,10218.58
13.05.2024,0.866025403784439,-0.5,0.696551029062997,-0.717507257044331,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10251.22,10288.7,10055.98,2.56,9941.3212954008,9510.60076574956,8225.44136069616,65.5403899243815,254.096818096465,262.310120413119,169.013418097883,9939.931,9359.86382665213,10519.9981733479,25.8,39.08,349.9,134.78,32.274,2336.05,105.22,83.36,42.82,5221.42,18742.22,38179.46,13.6,49.3,0,7,14841398681,0,7,69.8,0,6,50,0,32,8.6,0,1,4,0,47,5.5,0,201,-162.6,10055.98
14.05.2024,1.22464679914735e-16,-1,0.696551029062997,-0.717507257044331,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10098.61,10273.14,10036.41,2.82,9963.42593393406,9536.59367689664,8244.82423272903,71.3861322022374,241.75957225029,258.200010780553,178.042295684832,9957.8925,9372.00151840827,10543.7834815917,25.61,38.87,352.68,140.74,32.2659,2357.97,105.01,82.38,43.05,5246.68,18716.42,38356.06,13.42,49.3,0,8,14841398681,0,8,69.8,0,7,50,0,33,8.6,0,2,4,0,48,5.5,0,202,117.440000000001,10173.42
15.05.2024,-0.866025403784438,-0.5,0.696551029062997,-0.717507257044331,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10171.09,10240.99,10121.68,2.38,9982.01679736891,9560.98725819481,8263.86707618446,68.6062569260932,228.158714994739,252.191751623391,170.211322926854,9981.834,9404.72316546026,10558.9448345397,25.73,39.08,359.68,87.75,32.16,2386.04,104.34,82.75,43.51,5308.15,18869.36,38385.73,12.45,49.3,0,9,14841398681,0,9,69.8,0,8,50,0,34,8.6,0,3,4,0,49,5.5,0,203,-14.7900000000009,10158.63
16.05.2024,-0.866025403784439,0.5,0.696551029062997,-0.717507257044331,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10189.06,10319.96,10145.13,2.96,10014.2018642862,9590.75089512835,8284.32571224233,72.6915003272866,227.772303013953,247.307861901503,170.827146536607,10020.4275,9462.53173207519,10578.3232679248,25.97,38.77,348.51,136.77,32.2716,2376.44,104.46,83.27,43.6,5297.1,18738.81,38920.26,12.42,49.3,0,10,14841398681,0,10,69.8,0,9,50,0,35,8.6,0,4,4,0,50,5.5,0,204,161.33,10319.96
17.05.2024,-2.44929359829471e-16,1,0.696551029062997,-0.717507257044331,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10369.87,10652.28,10356.99,3.25,10074.142639116,9632.03831100567,8307.80087928469,75.0350785484359,250.689703279559,247.984230177114,192.359526998393,10076.083,9502.13333959598,10650.032660404,25.94,38.77,344.85,132.79,32.1987,2414.89,104.44,83.98,43.79,5303.27,18704.42,38787.38,11.99,49.3,0,11,14841398681,0,11,69.8,0,10,50,0,36,8.6,0,5,4,0,51,5.5,0,205,323.620000000001,10643.58
20.05.2024,0.866025403784439,-0.5,0.606800145818593,-0.794854441413353,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10660.8,10775,10633.93,3.31,10137.5166734859,9675.47092626035,8331.9975869535,73.7502892848877,273.445390629768,253.076462267645,185.520923398607,10136.832,9551.57485268062,10722.0891473194,25.96,38.29,345.92,133.81,32.1327,2425.12,104.56,83.71,43.63,5308.13,18768.96,39069.68,12.15,49.3,0,12,14841398681,0,12,69.8,0,11,50,0,37,8.6,0,6,4,0,52,5.5,0,206,95.9899999999998,10739.57
21.05.2024,1.22464679914735e-16,-1,0.606800145818593,-0.794854441413353,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10767.34,11088.01,10751.98,5.63,10209.6817522016,9723.30539974033,8357.50258608829,78.2911607398576,300.576651196117,262.576500053339,207.243466945459,10196.9215,9558.93084960571,10834.9121503943,25.7,38.19,342.81,132.2,32.1226,2421.64,104.66,82.88,43.36,5321.41,18726.76,38946.93,11.86,49.3,0,13,14841398681,0,13,69.8,0,12,50,0,38,8.6,0,7,4,0,53,5.5,0,207,155.68,10895.25
22.05.2024,-0.866025403784438,-0.5,0.606800145818593,-0.794854441413353,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10930.39,11024.52,10800.9,3.43,10275.3577758014,9769.42205073091,8382.79390363965,75.7219793071084,318.7294433641,273.807088715492,209.427004686065,10259.6345,9603.73718424089,10915.5318157591,25.89,38.17,349.21,135.8,32.1861,2378.25,104.93,81.9,43.22,5307.01,18680.2,38617.1,12.29,49.3,0,14,14841398681,0,14,69.8,0,13,50,0,39,8.6,0,8,4,0,54,5.5,0,208,4.03000000000065,10899.28
23.05.2024,-0.866025403784439,0.5,0.606800145818593,-0.794854441413353,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10869.55,10972.73,10785.6,2.93,10324.6122733441,9809.5439310944,8406.77137723528,68.669307246146,320.803802545692,283.206431481532,206.454070727923,10313.1565,9667.32980715545,10958.9831928445,26.21,38.57,349.23,135.8,32.1585,2328.37,105.11,81.36,42.9,5267.84,18691.32,39103.22,12.77,49.3,0,15,14841398681,0,15,69.8,0,14,50,0,40,8.6,0,9,4,0,55,5.5,0,209,-106.75,10792.53
24.05.2024,-2.44929359829471e-16,1,0.606800145818593,-0.794854441413353,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10784.2,10810.66,10661.35,2.23,10358.1396758828,9843.54809065933,8429.35723417821,63.7704256606818,309.529140337016,288.470973252628,198.834861297533,10361.1505,9760.8751696469,10961.4258303531,26.13,38.26,351.05,137.78,32.2003,2333.76,104.72,82.12,43.02,5304.72,18693.37,38646.11,11.93,49.3,0,16,14841398681,0,16,69.8,0,15,50,0,41,8.6,0,10,4,0,56,5.5,0,210,-115.880000000001,10676.65
27.05.2024,0.866025403784439,-0.5,0.508531118649221,-0.861043611767355,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10701.24,10758.92,10584.59,2.66,10386.5987543701,9875.44659690798,8451.52243582818,61.1473653452809,295.597605668258,289.896299735754,195.567546457862,10398.2175,9822.73668003976,10973.6983199602,26.09,38.13,352.08,138.78,32.1282,2350.74,104.59,83.1,43.02,5304.72,18774.71,38900.02,12.36,49.3,0,17,14841398681,0,17,69.8,0,16,50,0,42,8.6,0,11,4,0,57,5.5,0,211,-19.6900000000005,10656.96
28.05.2024,1.22464679914735e-16,-1,0.508531118649221,-0.861043611767355,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10678.75,10721.22,10589.67,2.87,10414.3026825254,9906.89927938218,8473.67136681497,65.6935639370124,282.951672743522,288.507374337308,187.031873596814,10427.9535,9859.68785840084,10996.2191415992,26.03,37.92,352.13,138.79,32.2335,2360.95,104.61,84.22,42.96,5306.04,18677.87,38855.37,12.92,49.3,0,18,14841398681,0,18,69.8,0,17,50,0,43,8.6,0,12,4,0,58,5.5,0,212,20.5300000000007,10677.49
29.05.2024,-0.866025403784438,-0.5,0.508531118649221,-0.861043611767355,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10688.63,10714.67,10464.88,2.51,10420.4795699039,9929.34087626915,8493.62647759293,56.8075724464329,253.998173469234,281.605534163693,195.399623783905,10449.6245,9910.41649629261,10988.8325037074,26.19,38.01,349.1,135.31,32.1825,2338.77,105.1,83.6,42.32,5266.95,18473.29,38556.87,14.28,49.3,0,19,14841398681,0,19,69.8,0,18,50,0,44,8.6,0,13,4,0,59,5.5,0,213,-198.33,10479.16
30.05.2024,-0.866025403784439,0.5,0.508531118649221,-0.861043611767355,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10501.15,10550.14,10413.77,2.28,10426.2719918178,9950.98633210174,8513.40432358703,58.7643448091806,228.589954112234,271.002418153401,187.529007279384,10463.257,9936.04830966751,10990.4656903325,26.38,38.16,384.31,184.38,32.2042,2343,104.72,81.86,42.2,5235.48,18496.79,38054.13,14.47,49.3,0,20,14841398681,0,20,69.8,0,19,50,0,45,8.6,0,14,4,0,60,5.5,0,214,2.13999999999942,10481.3
31.05.2024,-2.44929359829471e-16,1,0.508531118649221,-0.861043611767355,0.5,-0.866025403784439,1.22464679914735e-16,-1,2024,10519.11,10724.9,10358.55,3.24,10423.8156116447,9968.61353476441,8532.18119598915,62.1557917319445,199.631036335528,256.728141789827,211.3718063088,10469.437,9948.5675886218,10990.3064113782,25.95,38.02,382.27,183.48,32.2322,2326.97,104.67,81.62,41.79,5277.51,18497.94,38487.9,12.92,49.3,0,21,14841398681,0,21,69.8,0,20,50,0,46,8.6,0,15,5.7,1,0,5.5,0,215,-80.8199999999997,10400.48
03.06.2024,0.866025403784439,-0.5,0.403123429287973,-0.915145617243018,1.22464679914735e-16,-1,1.22464679914735e-16,-1,2024,10443.16,10564.87,10334.77,2.82,10436.4807914881,9991.67967065601,8552.32665672558,63.1664262655402,187.137399486706,242.809993329203,213.86889880096,10483.9225,9970.689225086,10997.155774914,25.82,37.93,348.21,134.81,32.1678,2350.35,104.14,78.36,42.23,5283.4,18608.16,38923.03,13.11,48.4,1,0,15233328039,1,0,75.45,1,0,50,0,47,8.6,0,16,5.7,0,1,5.5,0,216,156.32,10556.8
04.06.2024,1.22464679914735e-16,-1,0.403123429287973,-0.915145617243018,1.22464679914735e-16,-1,1.22464679914735e-16,-1,2024,10576.56,10610.18,10362.47,2.63,10429.6311922987,10006.3024286695,8570.35882929547,56.3039152661708,159.88093301556,226.224181266474,218.381045627499,10485.3255,9973.63798876209,10997.0130112379,25.98,38.15,342.74,127.36,32.5745,2327.68,104.11,77.52,41.64,5291.34,18405.64,38837.46,13.16,48.4,0,1,15233328039,0,1,75.45,0,1,50,0,48,8.6,0,17,5.7,0,2,5.5,0,217,-192.24,10364.56
